[2026-08-05 11:38:19] [INFO] =============================================
[2026-08-05 11:38:19] [INFO] DWP Temp File Cleanup - RunId: 20260805_113819
[2026-08-05 11:38:19] [INFO] Mode: DRY RUN
[2026-08-05 11:38:19] [INFO] =============================================
[2026-08-05 11:38:19] [INFO] Target paths: C:\Users\labuser\AppData\Local\Temp, C:\Windows\Temp
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Uninstall-ChocolateyPackage.ps1 (18.6 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\UnInstall-ChocolateyZipPackage.ps1 (15.5 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Update-SessionEnvironment.ps1 (16.2 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Write-FunctionCallLogMessage.ps1 (14.6 KB, LastWriteTime: 05/10/2023 10:53:30)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\choco.exe (142.6 KB, LastWriteTime: 05/10/2023 10:53:32)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\choco.exe.ignore (0 KB, LastWriteTime: 05/10/2023 10:53:32)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\chocolatey.exe (143.1 KB, LastWriteTime: 05/10/2023 10:53:32)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\chocolatey.exe.ignore (0 KB, LastWriteTime: 05/10/2023 10:53:32)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\cinst.exe (143.1 KB, LastWriteTime: 05/10/2023 10:53:32)
[2026-08-05 11:38:21] [INFO] [DRY RUN] Would delete: C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\cinst.exe.ignore (0 KB, LastWriteTime: 05/10/2023 10:53:32)
